"Año";"Periodo";"Último España"
"2021";"Día 8 de abril";"0,34"
"2021";"Día 9 de abril";"0,38"
"2021";"Día 10 de abril";"0,38"
"2021";"Día 11 de abril";"0,38"
"2021";"Día 12 de abril";"0,39"
"2021";"Día 13 de abril";"0,39"
"2021";"Día 14 de abril";"0,42"
"2021";"Día 15 de abril";"0,38"
"2021";"Día 16 de abril";"0,4"
"2021";"Día 19 de abril";"0,42"
"2021";"Día 20 de abril";"0,41"
"2021";"Día 21 de abril";"0,4"
"2021";"Día 22 de abril";"0,4"
"2021";"Día 23 de abril";"0,4"
"2021";"Día 26 de abril";"0,41"
"2021";"Día 27 de abril";"0,42"
"2021";"Día 28 de abril";"0,44"
"2021";"Día 29 de abril";"0,48"
"2021";"Día 30 de abril";"0,48"
"2021";"Día 3 de mayo";"0,47"
"2021";"Día 4 de mayo";"0,44"
"2021";"Día 5 de mayo";"0,45"
"2021";"Día 6 de mayo";"0,46"
"2021";"Día 7 de mayo";"0,49"
"2021";"Día 10 de mayo";"0,47"
"2021";"Día 11 de mayo";"0,53"
"2021";"Día 12 de mayo";"0,57"
"2021";"Día 13 de mayo";"0,59"
"2021";"Día 14 de mayo";"0,59"
"2021";"Día 17 de mayo";"0,62"
"2021";"Día 18 de mayo";"0,61"
"2021";"Día 19 de mayo";"0,61"
"2021";"Día 20 de mayo";"0,58"
"2021";"Día 21 de mayo";"0,56"
"2021";"Día 24 de mayo";"0,54"
"2021";"Día 25 de mayo";"0,5"
"2021";"Día 26 de mayo";"0,45"
"2021";"Día 27 de mayo";"0,49"
"2021";"Día 28 de mayo";"0,48"
"2021";"Día 31 de mayo";"0,47"
"2021";"Día 1 de junio";"0,48"
"2021";"Día 2 de junio";"0,46"
"2021";"Día 3 de junio";"0,48"
"2021";"Día 4 de junio";"0,46"
"2021";"Día 7 de junio";"0,48"
"2021";"Día 8 de junio";"0,44"
"2021";"Día 9 de junio";"0,41"
"2021";"Día 10 de junio";"0,4"
"2021";"Día 11 de junio";"0,37"
"2021";"Día 14 de junio";"0,4"
"2021";"Día 15 de junio";"0,42"
"2021";"Día 16 de junio";"0,4"
"2021";"Día 17 de junio";"0,43"
"2021";"Día 18 de junio";"0,45"
"2021";"Día 21 de junio";"0,46"
"2021";"Día 22 de junio";"0,47"
"2021";"Día 23 de junio";"0,45"
"2021";"Día 24 de junio";"0,44"
"2021";"Día 25 de junio";"0,48"
"2021";"Día 26 de junio";"0,48"
"2021";"Día 28 de junio";"0,45"
"2021";"Día 29 de junio";"0,46"
"2021";"Día 30 de junio";"0,42"
"2021";"Día 1 de julio";"0,41"
"2021";"Día 2 de julio";"0,38"
"2021";"Día 5 de julio";"0,4"
"2021";"Día 6 de julio";"0,35"
"2021";"Día 7 de julio";"0,34"
"2021";"Día 8 de julio";"0,35"
"2021";"Día 9 de julio";"0,36"
"2021";"Día 12 de julio";"0,35"
"2021";"Día 13 de julio";"0,33"
"2021";"Día 14 de julio";"0,32"
"2021";"Día 15 de julio";"0,31"
"2021";"Día 16 de julio";"0,36"
"2021";"Día 19 de julio";"0,35"
"2021";"Día 20 de julio";"0,34"
"2021";"Día 21 de julio";"0,35"
"2021";"Día 22 de julio";"0,29"
"2021";"Día 23 de julio";"0,28"
"2021";"Día 26 de julio";"0,29"
"2021";"Día 27 de julio";"0,28"
"2021";"Día 28 de julio";"0,28"
"2021";"Día 29 de julio";"0,27"
"2021";"Día 30 de julio";"0,27"
"2021";"Día 2 de agosto";"0,24"
"2021";"Día 3 de agosto";"0,24"
"2021";"Día 4 de agosto";"0,23"
"2021";"Día 5 de agosto";"0,21"
"2021";"Día 6 de agosto";"0,25"
"2021";"Día 9 de agosto";"0,24"
"2021";"Día 10 de agosto";"0,24"
"2021";"Día 11 de agosto";"0,25"
"2021";"Día 12 de agosto";"0,23"
"2021";"Día 13 de agosto";"0,22"
"2021";"Día 16 de agosto";"0,23"
"2021";"Día 17 de agosto";"0,24"
"2021";"Día 18 de agosto";"0,22"
"2021";"Día 19 de agosto";"0,23"
"2021";"Día 20 de agosto";"0,22"
"2021";"Día 23 de agosto";"0,24"
"2021";"Día 24 de agosto";"0,24"
"2021";"Día 25 de agosto";"0,31"
"2021";"Día 26 de agosto";"0,32"
"2021";"Día 27 de agosto";"0,3"
"2021";"Día 30 de agosto";"0,28"
"2021";"Día 31 de agosto";"0,35"
"2021";"Día 1 de septiembre";"0,34"
"2021";"Día 2 de septiembre";"0,32"
"2021";"Día 3 de septiembre";"0,34"
"2021";"Día 6 de septiembre";"0,32"
"2021";"Día 7 de septiembre";"0,38"
"2021";"Día 8 de septiembre";"0,38"
"2021";"Día 9 de septiembre";"0,31"
"2021";"Día 10 de septiembre";"0,34"
"2021";"Día 11 de septiembre";"0,33"
"2021";"Día 12 de septiembre";"0,33"
"2021";"Día 13 de septiembre";"0,34"
"2021";"Día 14 de septiembre";"0,31"
"2021";"Día 15 de septiembre";"0,35"
"2021";"Día 16 de septiembre";"0,34"
"2021";"Día 17 de septiembre";"0,36"
"2021";"Día 18 de septiembre";"0,35"
"2021";"Día 20 de septiembre";"0,34"
"2021";"Día 21 de septiembre";"0,33"
"2021";"Día 22 de septiembre";"0,31"
"2021";"Día 23 de septiembre";"0,38"
"2021";"Día 24 de septiembre";"0,42"
"2021";"Día 25 de septiembre";"0,41"
"2021";"Día 27 de septiembre";"0,42"
"2021";"Día 28 de septiembre";"0,45"
"2021";"Día 29 de septiembre";"0,44"
"2021";"Día 30 de septiembre";"0,46"
"2021";"Día 1 de octubre";"0,43"
"2021";"Día 4 de octubre";"0,44"
"2021";"Día 5 de octubre";"0,46"
"2021";"Día 6 de octubre";"0,47"
"2021";"Día 7 de octubre";"0,47"
"2021";"Día 8 de octubre";"0,5"
"2021";"Día 11 de octubre";"0,52"
"2021";"Día 12 de octubre";"0,53"
"2021";"Día 13 de octubre";"0,5"
"2021";"Día 14 de octubre";"0,44"
"2021";"Día 15 de octubre";"0,47"
"2021";"Día 18 de octubre";"0,49"
"2021";"Día 19 de octubre";"0,54"
"2021";"Día 20 de octubre";"0,51"
"2021";"Día 21 de octubre";"0,53"
"2021";"Día 22 de octubre";"0,53"
"2021";"Día 25 de octubre";"0,51"
"2021";"Día 26 de octubre";"0,53"
"2021";"Día 27 de octubre";"0,47"
"2021";"Día 28 de octubre";"0,52"
"2021";"Día 29 de octubre";"0,62"
"2021";"Día 30 de octubre";"0,61"
"2021";"Día 1 de noviembre";"0,64"
"2021";"Día 2 de noviembre";"0,54"
"2021";"Día 3 de noviembre";"0,52"
"2021";"Día 4 de noviembre";"0,46"
"2021";"Día 5 de noviembre";"0,41"
"2021";"Día 8 de noviembre";"0,44"
"2021";"Día 9 de noviembre";"0,39"
"2021";"Día 10 de noviembre";"0,47"
"2021";"Día 11 de noviembre";"0,48"
"2021";"Día 12 de noviembre";"0,47"
"2021";"Día 15 de noviembre";"0,5"
"2021";"Día 16 de noviembre";"0,48"
"2021";"Día 17 de noviembre";"0,49"
"2021";"Día 18 de noviembre";"0,44"
"2021";"Día 19 de noviembre";"0,39"
"2021";"Día 20 de noviembre";"0,38"
"2021";"Día 22 de noviembre";"0,43"
"2021";"Día 23 de noviembre";"0,52"
"2021";"Día 24 de noviembre";"0,53"
"2021";"Día 25 de noviembre";"0,52"
"2021";"Día 26 de noviembre";"0,43"
"2021";"Día 29 de noviembre";"0,43"
"2021";"Día 30 de noviembre";"0,42"
"2021";"Día 1 de diciembre";"0,43"
"2021";"Día 2 de diciembre";"0,39"
"2021";"Día 3 de diciembre";"0,35"
"2021";"Día 6 de diciembre";"0,35"
"2021";"Día 7 de diciembre";"0,33"
"2021";"Día 8 de diciembre";"0,42"
"2021";"Día 9 de diciembre";"0,38"
"2021";"Día 10 de diciembre";"0,38"
"2021";"Día 13 de diciembre";"0,32"
"2021";"Día 14 de diciembre";"0,34"
"2021";"Día 15 de diciembre";"0,35"
"2021";"Día 16 de diciembre";"0,39"
"2021";"Día 17 de diciembre";"0,35"
"2021";"Día 20 de diciembre";"0,37"
"2021";"Día 21 de diciembre";"0,46"
"2021";"Día 22 de diciembre";"0,47"
"2021";"Día 23 de diciembre";"0,52"
"2021";"Día 24 de diciembre";"0,53"
"2021";"Día 27 de diciembre";"0,51"
"2021";"Día 28 de diciembre";"0,52"
"2021";"Día 29 de diciembre";"0,58"
"2021";"Día 30 de diciembre";"0,58"
"2021";"Día 31 de diciembre";"0,6"
"2022";"Día 3 de enero";"0,61"
"2022";"Día 4 de enero";"0,6"
"2022";"Día 5 de enero";"0,61"
"2022";"Día 6 de enero";"0,63"
"2022";"Día 7 de enero";"0,66"
"2022";"Día 10 de enero";"0,66"
"2022";"Día 11 de enero";"0,67"
"2022";"Día 12 de enero";"0,64"
"2022";"Día 13 de enero";"0,6"
"2022";"Día 14 de enero";"0,64"
"2022";"Día 17 de enero";"0,67"
"2022";"Día 18 de enero";"0,68"
"2022";"Día 19 de enero";"0,69"
"2022";"Día 20 de enero";"0,67"
"2022";"Día 21 de enero";"0,65"
"2022";"Día 24 de enero";"0,63"
"2022";"Día 25 de enero";"0,66"
"2022";"Día 26 de enero";"0,69"
"2022";"Día 27 de enero";"0,68"
"2022";"Día 28 de enero";"0,71"
"2022";"Día 31 de enero";"0,76"
"2022";"Día 1 de febrero";"0,78"
"2022";"Día 2 de febrero";"0,79"
"2022";"Día 3 de febrero";"0,96"
"2022";"Día 4 de febrero";"1,05"
"2022";"Día 7 de febrero";"1,09"
"2022";"Día 8 de febrero";"1,13"
"2022";"Día 9 de febrero";"1,08"
"2022";"Día 10 de febrero";"1,18"
"2022";"Día 11 de febrero";"1,13"
"2022";"Día 14 de febrero";"1,24"
;;
;;
"Métrica":"Último España"
"Fuente":"Bloomberg"
"Clasificación":""
"Unidad":"%"
"Escala":"Unidades"
"EscalaFactorPotencia10":"0"
"SonDatosNumericos":"True"
;;
;;
"Url":"https://www.epdata.es/rentabilidad-bono-espanol-10-anos/9b392f5e-adea-42f9-abff-ee7af0ca1209"
"Titulo":"Rentabilidad del bono español a 10 años"
"Subtitulo":"A falta del cierre del 14 de febrero"
